Nombre,Tipo,Fecha inicio,Fecha fin,GPS,Municipio,Precio,Provincia
Semana Grande De Donostia/San Sebastián 2022: Ghau,Concierto,20220817,20220817,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Tik Tak,Teatro,20220817,20220817,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Cantábrico Salvaje,Proyección Audiovisual,20220817,20220817,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: The Belates,Concierto,20220817,20220817,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Programa De Fiestas De Aretxabaleta 2022,Otro,20220813,20220817,"43.036248,-2.504542",Aretxabaleta,0,Gipuzkoa
Bertso Saioa: Sustrai Colina + Iker Zubeldia,Bertsolarismo,20220817,20220817,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Bidearen Amaieran,Teatro,20220817,20220817,"43.317233,-2.678958",Gernika-Lumo,Gratis,Bizkaia
Kale Gorrian,Teatro,20220817,20220817,"43.427864,-2.811455",Bakio,Gratis,Bizkaia
Lof. Ladies On Fight,Danza,20220817,20220817,"43.052649,-3.001022",Amurrio,Gratis,Araba
Los Zigarros,Concierto,20220817,20220817,"43.320624,-3.020331",Portugalete,Gratis,Bizkaia
Zopilotes Txirriaos + Kaleko Urdangak,Concierto,20220817,20220817,"43.295562,-2.353894",Deba,Gratis,Gipuzkoa
Feline + Dj Celeraka,Concierto,20220817,20220817,"43.320698,-2.420475",Ondarroa,Gratis,Bizkaia
Programa Fiestas De Gabiria 2022,Fiestas,20220813,20220817,"43.049689,-2.279856",Gabiria,0,Gipuzkoa
Txan Magoa,Teatro,20220817,20220817,"43.049689,-2.279856",Gabiria,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Ilargi + Indabe,Concierto,20220817,20220817,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Apatxe Sound + Dj Matilda + Burutik,Concierto,20220817,20220817,"42.514577,-1.703149",Tafalla,Gratis,Navarra
Zea Mays,Concierto,20220817,20220817,"43.143332,-2.962985",Llodio,Gratis,Araba
Programa Completo De Fiestas De Aretxabaleta 2022,Fiestas,20220813,20220817,"43.036248,-2.504542",Aretxabaleta,0,Gipuzkoa
Haiz'Egoa,Concierto,20220817,20220817,"43.493343207,-1.4747428894",Bayonne,Gratis,Iparralde
"Exposición: “El Color En Esencia”, Charo Castaño",Exposición,20220817,20220817,"43.296826,-2.985259",Barakaldo,Libre,Bizkaia
Festival Batten Ugao: Skakeitan + The Uski’S + The Smoke Dealers,Concierto,20220817,20220817,"43.179989,-2.902508",Ugao-Miraballes,0,Bizkaia
Exposición Los Niños Del 37 En El Reino Unido,Exposición,20220428,20220818,"43.256963,-2.923441",Bilbao,0,Bizkaia
Golem Verano Bilbao 2022: Golem Verano ,Proyección Audiovisual,20220708,20220818,"43.256963,-2.923441",Bilbao,"5,50€",Bizkaia
Arranopola! Kontzertuak (Zarautz): Martin De Marte (Acústico),Concierto,20220818,20220818,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Esne Beltza,Concierto,20220818,20220818,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Programa De Fiestas De Gernika 2022,Fiestas,20220814,20220818,"43.317233,-2.678958",Gernika-Lumo,0,Bizkaia
Arranopola,Teatro,20220818,20220818,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Programa De Fiestas De Azkoitia 2022: Andramari 2022,Fiestas,20220814,20220818,"43.178205,-2.31164",Azkoitia,0,Gipuzkoa
Programa De Fiestas De Portugalete 2022 (Fiestas De San Roque 2022),Otro,20220814,20220818,"43.320624,-3.020331",Portugalete,0,Bizkaia
Quincena Musical De San Sebastián 2022: Cuarteto Quiroga,Concierto,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,10 €,Gipuzkoa
Quincena Musical De San Sebastián 2022: Lasala - Judith Argomaniz “Dead”,Danza,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,10 €,Gipuzkoa
Quincena Musical De San Sebastián 2022:  Lokke: Doppelgänger (Cápsula 2),Danza,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Quincena Musical De San Sebastián 2022: Lokke: Doppelgänger (Cápsula 3),Danza,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Programa De Fiestas De San Roke 2022 En Deba,Otro,20220814,20220818,"43.295562,-2.353894",Deba,0,Gipuzkoa
Programa Completo De Fiestas De San Roke 2022 En Deba,Otro,20220814,20220818,"43.295562,-2.353894",Deba,0,Gipuzkoa
Festival De Teatro De Humor De Araia 2022: Piensa En Wilbur,Teatro,20220818,20220818,"42.569303,-2.470064",Yécora,Gratis,Araba
Semana Grande De Donostia/San Sebastián 2022: Ezpalak + Niña Coyote Eta Chico Tornado,Concierto,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Festival De Las Murallas 2022: Quizás No Hay Final,Teatro,20220818,20220818,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Festival Cinco Puntas 2022,Festival,20220802,20220818,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Programa De Fiestas De Andramari 2022 En Azkoitia,Otro,20220814,20220818,"43.178205,-2.31164",Azkoitia,0,Gipuzkoa
Programa De Fiestas De San Roque 2022 En Portugalete,Fiestas,20220814,20220818,"43.320624,-3.020331",Portugalete,0,Bizkaia
Omago,Concierto,20220818,20220818,"43.413272,-2.931929",Gorliz,Gratis,Bizkaia
Ut Taldea,Concierto,20220818,20220818,"43.317233,-2.678958",Gernika-Lumo,Gratis,Bizkaia
Semana Grande De Donostia/San Sebastián 2022: Mambo Bingo!,Teatro,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: La Flota De Indias,Proyección Audiovisual,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Art&Music Km0 2022 (Museo Guggenheim Bilbao): Juan Luis Castaño Quartet,Concierto,20220818,20220818,"43.256963,-2.923441",Bilbao,12 €,Bizkaia
Bertso Saioa: Onintza Enbeita + Oihana Iguaran + Ane Labaka Mayoz + Alaia Martin + Ixak Arruti + Gari Otamendi,Bertsolarismo,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Oliver Magoa,Teatro,20220818,20220818,"43.317233,-2.678958",Gernika-Lumo,Gratis,Bizkaia
Molto Vivace Brazztet Brass Band,Concierto,20220818,20220818,"43.427864,-2.811455",Bakio,Gratis,Bizkaia
Meloncolía,Teatro,20220818,20220818,"43.338272,-1.789207",Irun,0,Gipuzkoa
Ciclo De Cine En El Jardín Al Margen Del Deterioro: Proshchanie Y Cortometrajes,Proyección Audiovisual,20220818,20220818,"42.846718,-2.671635",Vitoria-Gasteiz,5 €,Araba
Hotel Carioca + Ostikoka + Jauja + Dj Cherry Bomb,Concierto,20220818,20220818,"42.827026,-1.615326",Burlada/Burlata,Gratis,Navarra
Trikiteens,Concierto,20220818,20220818,"42.827026,-1.615326",Burlada/Burlata,Gratis,Navarra
Semana Grande De Donostia/San Sebastián 2022: Herenegun,Concierto,20220818,20220818,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Raimundo El Canastero + Hofe + Laiak,Concierto,20220818,20220818,"42.514577,-1.703149",Tafalla,Gratis,Navarra
Vitoria Music - Curso Internacional De Música De Vitoria-Gasteiz: Brahms Vs. Mozart,Concierto,20220818,20220818,"42.846718,-2.671635",Vitoria-Gasteiz,"Donación: 3,50 €",Araba
Euskal Dantza,Danza,20220818,20220818,"43.3630665503,-1.69919013977",Urrugne,Gratis,Iparralde
Lagun Alai,Concierto,20220818,20220818,"43.175035,-1.3473861",Saint-Etienne-de-Baïgorry,Gratis,Iparralde
Euskal Dantza,Danza,20220818,20220818,"43.3407287598,-1.44874596596",Espelette,6 €,Iparralde
Ciclo Musical De Verano De Zarautz 2022: Habia (Lagunarte),Concierto,20220819,20220819,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
Semana Grande De San Sebastián 2022: Green Valley,Concierto,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Emmusikadas 2022: Holly Miranda,Concierto,20220819,20220819,"42.817643,-1.648541",Pamplona/Iruña,16€/19€,Navarra
Kultur 2022: Tributo Aretha Franklin,Concierto,20220819,20220819,"42.565808,-1.251831",Sangüesa/Zangoza,Gratis,Navarra
Kutxa Kultur Gauak 2022: Arranopola,Teatro,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,8€/10€,Gipuzkoa
Korterraza Araba 2022 (Portilla),Proyección Audiovisual,20220819,20220819,"42.659981,-2.879353",Zambrana,Gratis,Araba
Celtas Cortos,Concierto,20220819,20220819,"43.280364,-2.171588",Zarautz,Gratis,Gipuzkoa
"Ciclo De Música Clásica De Álava 2022: David Apellániz, Carlos Apellániz Y Luis Fernández Castelló",Concierto,20220819,20220819,"42.570497,-2.544915",Elvillar,Gratis,Araba
Akelarre,Proyección Audiovisual,20220819,20220819,"43.413272,-2.931929",Gorliz,Gratis,Bizkaia
Quincena Musical De San Sebastián 2022: Egeria,Concierto,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,10 €,Gipuzkoa
Broken Brothers Brass Band + Auhen + Ezpalak + Nina Coyote & Chico Tornado,Concierto,20220819,20220819,"43.3326075099,-1.40530586243",Itxassou,0,Iparralde
Enclaves 2022: Fría Jane,Concierto,20220819,20220819,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Quincena Musical De San Sebastián 2022: Cuarteto Gerhard,Concierto,20220819,20220819,"43.267549,-1.975814",Hernani,10 €,Gipuzkoa
Quincena Musical De San Sebastián 2022: Luis Fernández Castelló / David Apellániz / Carlos Apellániz,Concierto,20220819,20220819,"42.570497,-2.544915",Elvillar,Gratis,Araba
Bertso Jaialdia: Amaia Agirre + Maider Arregi Markuleta + Amets Arzallus + Beñat Gaztelumendi,Bertsolarismo,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Festival De Teatro De Humor De Araia 2022: Piensa En Wilbur,Teatro,20220819,20220819,"42.626684,-2.497532",Bernedo,Gratis,Araba
Semana Grande De Donostia/San Sebastián 2022: La Furia + Merina Gris,Concierto,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Atardecer Pamplona 2022,Festival,20220805,20220819,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
"Festival De Las Murallas 2022: Dentro, Fuera O En Ningún Lugar",Teatro,20220819,20220819,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Con Los Pies En Las Nubes 2022: Encuentros,Teatro,20220819,20220819,"41.939762,-1.447681",Cortes,Gratis,Navarra
Cine Al Aire Libre: Ane,Proyección Audiovisual,20220819,20220819,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Bidasoafolk 2022: Mitchel Etcheverry,Concierto,20220819,20220819,"43.3593876,-1.7759398",Hendaye,Gratis,Iparralde
Hemendikara,Teatro,20220819,20220819,"43.222323,-3.359045",Valle de Carranza,Gratis,Bizkaia
Bidasoafolk 2022: O'Carolan,Concierto,20220819,20220819,"43.3593876,-1.7759398",Hendaye,Gratis,Iparralde
Semana Grande De Donostia/San Sebastián 2022: ¡Qué Buen Día!,Teatro,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Donostiako Aquariumeko Barrunbeak,Proyección Audiovisual,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: George Palmer & Well Charge Band,Concierto,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Noa & The Hell Drinkers,Concierto,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Lurrin + Paja,Concierto,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Programa De Fiestas De Zarautz 2022: Semana Grande (Del 14 Al 19 Agosto),Fiestas,20220814,20220819,"43.280364,-2.171588",Zarautz,0,Gipuzkoa
The Belates,Concierto,20220819,20220819,"43.338272,-1.789207",Irun,Gratis,Gipuzkoa
Sonakay,Concierto,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,30 €,Gipuzkoa
Aquarium Itsas Film Festibala 2022,Festival,20220815,20220819,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Abarratia,Festival,20220819,20220819,"43.3918143,-1.2539269",Ayherre,0,Iparralde
Laeskolta + Ezurte + Laiak + Buruhandiak + Tetas Maria,Concierto,20220819,20220819,"42.827026,-1.615326",Burlada/Burlata,Gratis,Navarra
Herdoil + Zea Mays,Concierto,20220819,20220819,"42.827026,-1.615326",Burlada/Burlata,Gratis,Navarra
Semana Grande De Donostia/San Sebastián 2022: Alarma Morea,Concierto,20220819,20220819,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Los Lucians + Ekintza 16 + Dj Bull,Concierto,20220819,20220819,"42.514577,-1.703149",Tafalla,Gratis,Navarra
Kaleko Urdangak + Kilimak + Kamuts,Concierto,20220819,20220819,"43.16452,-1.510798",Baztan,Gratis,Navarra
Kilometro Lezo 2022: Nunavut,Danza,20220819,20220819,"43.321127,-1.898775",Lezo,Gratis,Gipuzkoa
Ciclo De Cine En El Jardín Al Margen Del Deterioro: Yungay 7020 Y Cortometrajes,Proyección Audiovisual,20220819,20220819,"42.846718,-2.671635",Vitoria-Gasteiz,5 €,Araba
Ruper Ordorika,Concierto,20220819,20220819,"42.687683,-1.319142",Urraúl Bajo,10€,Navarra
Programa De La Semana Grande De Donostia/San Sebastián 2022,Fiestas,20220813,20220820,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Aste Nagusia De Bilbao 2022: Mikel Urdangarin & Bos,Concierto,20220820,20220820,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
"Ventanas Al Viento, Exposición De La Colección J.C. Armental",Exposición,20220603,20220820,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De San Sebastián 2022: Gatibu,Concierto,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Kultur 2022: Iosu Larumbe,Concierto,20220820,20220820,"42.627885,-1.197631",Yesa,Gratis,Navarra
Kutxa Kultur Gauak 2022: Rumbling Lips,Concierto,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,3€/5€,Gipuzkoa
Korterraza Araba 2022 (Marquínez),Proyección Audiovisual,20220820,20220820,"42.626684,-2.497532",Bernedo,Gratis,Araba
Belar Sounds 2022: Matt Horan & The C.A.F. Band,Concierto,20220820,20220820,"42.846718,-2.671635",Vitoria-Gasteiz,Gratis,Araba
Ciclo De Música Clásica De Álava 2022: Concerto 1700,Concierto,20220820,20220820,"43.122201,-3.128209",Artziniega,Gratis,Araba
Aste Nagusia De Bilbao 2022: Etxekalte + Dena,Concierto,20220820,20220820,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Aste Nagusia De Bilbao 2022: El Gobierno + Los Chill,Concierto,20220820,20220820,"43.256963,-2.923441",Bilbao,10 / 13 €,Bizkaia
La Fragua De Vulcano,Exposición,20220623,20220820,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
Batzen Gaituena. San Jorgetik San Ferminera.,Exposición,20220630,20220820,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
Quincena Musical De San Sebastián 2022: Euskadiko Orkestra / Andra Mari Abesbatza,Concierto,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,11 / 50 €,Gipuzkoa
Quincena Musical De San Sebastián 2022: Ensemble Diderot,Concierto,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,10 €,Gipuzkoa
Aurrera Fest 2022: Vermut Cabaret,Teatro,20220820,20220820,"43.256963,-2.923441",Bilbao,10€,Bizkaia
Quincena Musical De San Sebastián 2022: Concerto 1700,Concierto,20220820,20220820,"43.122201,-3.128209",Artziniega,Gratis,Araba
Ekaitz Sortzailea,Otro,20220820,20220820,"43.3568261888,-1.55044555664",Saint-Pée-sur-Nivelle,0,Iparralde
Sagastitarrak (Estreno),Teatro,20220818,20220820,"43.320725,-1.984449",Donostia-San Sebastián,20 / 25 €,Gipuzkoa
Festival De Las Murallas 2022,Festival,20220802,20220820,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
Festival De Teatro De Humor De Araia 2022: Somos La Ley,Teatro,20220820,20220820,"42.692918,-2.37149",Campezo,Gratis,Araba
Festival De Teatro De Humor De Araia 2022: Qué Buen Día,Teatro,20220820,20220820,"42.802832,-2.908489",Ribera Alta,Gratis,Araba
Bertso Jaialdia: Saioa Alkaiza + Beñat Gaztelumendi + Jexux Mari Irazu Muñoa + Maialen Lujanbio,Bertsolarismo,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Festival De Teatro De Humor De Araia 2022: Mute,Teatro,20220820,20220820,"42.885173,-2.917596",Kuartango,Gratis,Araba
Festival De Teatro De Humor De Araia 2022: Por Hacer Un Favor,Teatro,20220820,20220820,"42.719678,-2.907609",Ribera Baja,Gratis,Araba
Festival De Teatro De Humor De Araia 2022: Kobr3,Teatro,20220820,20220820,"42.842042,-3.077657",Valdegovía,Gratis,Araba
Arantza Rock 2022,Festival,20220820,20220820,"43.191665,-1.732478",Arantza,5 €,Navarra
Semana Grande De Donostia/San Sebastián 2022: Dupla + Alvva + Brava,Concierto,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
"Danzad, Danzad Malditos 2022",Festival,20220806,20220820,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Festival De Las Murallas 2022: Seguir El Curso De Una Acción En Particular,Danza,20220820,20220820,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Festival De Las Murallas 2022: Entre El Vínculo Y La Ruptura,Danza,20220820,20220820,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Festival De Las Murallas 2022: Vogue,Danza,20220820,20220820,"42.817643,-1.648541",Pamplona/Iruña,Gratis,Navarra
Con Los Pies En Las Nubes 2022: Henko + Amak,Danza,20220820,20220820,"42.534419,-2.305133",Bargota,Gratis,Navarra
Bidasoafolk 2022: Ensemble Andalusi Del Mediterraneo,Concierto,20220820,20220820,"43.362531,-1.791498",Hondarribia,Gratis,Gipuzkoa
Bidasoafolk 2022: Celina Da Piedade,Concierto,20220820,20220820,"43.362531,-1.791498",Hondarribia,Gratis,Gipuzkoa
Eta Orain Zer?,Danza,20220820,20220820,"43.4605516,-1.3340075",Briscous,0,Iparralde
Semana Grande De Donostia/San Sebastián 2022: Programa De Donostiako Piratak,Otro,20220813,20220820,"43.320725,-1.984449",Donostia-San Sebastián,0,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Mirua,Concierto,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Odolaren Mintzoa,Concierto,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Semana Grande De Donostia/San Sebastián 2022: Bi Ipuin!,Teatro,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Visita Guiada: Patrimonio Marítimo De Orio,Otro,20220806,20220820,"43.278322,-2.126597",Orio,Gratis (inscripción),Gipuzkoa
Fievel Y El Nuevo Mundo,Teatro,20220820,20220820,"43.338272,-1.789207",Irun,Gratis,Gipuzkoa
Niff 2022 - Navarra International Film Festival,Festival,20220817,20220820,"42.817643,-1.648541",Pamplona/Iruña,0,Navarra
Minerva Latsagiaren Aurkezpen Panelaren Estreinaldia,Otro,20220820,20220820,"43.4813869046,-1.51534080505",Anglet,Gratis,Iparralde
Programa Fiestas De Burlada 2022,Fiestas,20220814,20220820,"42.827026,-1.615326",Burlada/Burlata,0,Navarra
Skakeo + Burutik + Ozpinduk + Atturri + The Villian,Concierto,20220820,20220820,"42.827026,-1.615326",Burlada/Burlata,Gratis,Navarra
Razquin + Iheskide,Concierto,20220820,20220820,"42.827026,-1.615326",Burlada/Burlata,Gratis,Navarra
Semana Grande De Donostia/San Sebastián 2022: Rukula,Concierto,20220820,20220820,"43.320725,-1.984449",Donostia-San Sebastián,Gratis,Gipuzkoa
Programa Fiestas De Tafalla 2022,Fiestas,20220814,20220820,"42.514577,-1.703149",Tafalla,0,Navarra
Azken Guda Dantza + Dj Reimy,Concierto,20220820,20220820,"42.514577,-1.703149",Tafalla,Gratis,Navarra
Modus Operandi + Patxuko Nice + Janus Lester + Kinada,Concierto,20220820,20220820,"43.191665,-1.732478",Arantza,5 €,Navarra
Niko Etxart Eta Hapa Hapa + Su Ta Gar + Les Z'Anonimes,Concierto,20220820,20220820,"43.1175879949,-0.864400863647",Tardets-Sorholus,15 €,Iparralde
Kristonak + Zea Mays + Trikizio,Concierto,20220820,20220820,"43.3326075099,-1.40530586243",Itxassou,Gratis,Iparralde
Kilometro Lezo 2022: Mikra,Teatro,20220820,20220820,"43.321127,-1.898775",Lezo,Gratis,Gipuzkoa
"Concierto De Estudiantes Del Festival Internacional De Música De Vitoria-Gasteiz, En La Escuela Municipal De Música Luis Aramburu",Concierto,20220820,20220820,"42.846718,-2.671635",Vitoria-Gasteiz,"3,5 €",Araba
Entrega De Premios Al Mérito Académico 'Reconocemos Tus Logros',Otro,20220820,20220820,"42.846718,-2.671635",Vitoria-Gasteiz,0,Araba
Aste Nagusia De Bilbao 2022: Xxix Bilbo Reggae Splash,Concierto,20220820,20220820,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Oinak Arin 60 Urte,Danza,20220820,20220820,"43.4605516,-1.3340075",Briscous,0,Iparralde
Rubio & Elektropeña,Concierto,20220820,20220820,"43.278322,-2.126597",Orio,Gratuito,Gipuzkoa
Daradarafests 2022: Joseba Irazoki Eta Lagunak + Marlik + The Wizards + Madeleine + Kuartz,Concierto,20220820,20220820,"43.297258,-2.256848",Zumaia,Gratuito,Gipuzkoa
"Aste Nagusia De Bilbao 2022: Miriam Zubieta, Alejandro Lárraga Y Leyre Lisarria",Concierto,20220820,20220820,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Aste Nagusia De Bilbao 2022: Yare Collective + Brutality Sound System (4 Scoops),Concierto,20220820,20220820,"43.256963,-2.923441",Bilbao,Gratis,Bizkaia
Programa Día Cuadrillas 2022 En Zumaia,Fiestas,20220820,20220820,"43.297258,-2.256848",Zumaia,0,Gipuzkoa
Guerra Y Paz,Otro,20220820,20220820,"43.172434,-2.109436",Alkiza,Gratis,Gipuzkoa
Jean Dubuffet: Ferviente Celebración,Exposición,20220225,20220821,"43.256963,-2.923441",Bilbao,0,Bizkaia
Esférica Rioja Alavesa 2022,Festival,20220818,20220821,"42.5543448216289,-2.5841903686523438",Laguardia,Abonos: 59 / 69 /79 €,Araba
Quincena Musical 2022: Gerhard Quartet,Concierto,20220819,20220821,"43.267549,-1.975814",Hernani,0,Gipuzkoa
